epoch,train_loss,val_loss
2326,24.715,4.9986
2328,24.6879,4.99834
2330,24.6608,4.99809
2332,24.6336,4.99784
2334,24.6065,4.99759
2336,24.5794,4.99735
2338,24.5522,4.99711
2340,24.5251,4.99687
2342,24.498,4.99664
2344,24.4709,4.99641
2346,24.4438,4.99618
2348,24.4167,4.99596
2350,24.3896,4.99574
2352,24.3625,4.99553
2354,24.3354,4.99531
2356,24.3084,4.9951
2358,24.2813,4.99489
2360,24.2542,4.99469
2362,24.2271,4.99448
2364,24.2001,4.99428
2366,24.173,4.99409
2368,24.1459,4.99389
2370,24.1189,4.9937
2372,24.0918,4.9935
2374,24.0648,4.99331
2376,24.0377,4.99313
2378,24.0107,4.99295
2380,23.9837,4.99277
2382,23.9566,4.9926
2384,23.9296,4.99241
2386,23.9026,4.99224
2388,23.8756,4.99207
2390,23.8485,4.9919
2392,23.8215,4.99174
2394,23.7945,4.99157
2396,23.7675,4.99141
2398,23.7404,4.99125
2400,23.7134,4.99109
2402,23.6865,4.99093
2404,23.6595,4.99078
2406,23.6324,4.99064
2408,23.6055,4.99048
2410,23.5785,4.99033
2412,23.5515,4.99019
2414,23.5245,4.99005
2416,23.4975,4.98991
2418,23.4705,4.98976
2420,23.4436,4.98963
2422,23.4166,4.98949
2424,23.3896,4.98936
2426,23.3627,4.98923
2428,23.3357,4.9891
2430,23.3087,4.98897
2432,23.2818,4.98884
2434,23.2548,4.98872
2436,23.2279,4.9886
2438,23.2009,4.98848
2440,23.174,4.98836
2442,23.1471,4.98825
2444,23.1201,4.98813
2446,23.0932,4.98803
2448,23.0663,4.98791
2450,23.0394,4.98781
2452,23.0124,4.98771
2454,22.9855,4.9876
2456,22.9586,4.98749
2458,22.9317,4.98739
2460,22.9048,4.9873
2462,22.8779,4.9872
2464,22.851,4.98711
2466,22.8241,4.98702
2468,22.7973,4.98693
2470,22.7704,4.98684
2472,22.7435,4.98676
2474,22.7167,4.98667
2476,22.6898,4.98659
2478,22.6629,4.98651
2480,22.6361,4.98643
2482,22.6092,4.98636
2484,22.5824,4.98628
2486,22.5556,4.98621
2488,22.5287,4.98615
2490,22.5019,4.98608
2492,22.4751,4.98602
2494,22.4483,4.98596
2496,22.4215,4.9859
2498,22.3947,4.98584
2500,22.3679,4.98579
2502,22.3411,4.98573
2504,22.3144,4.98568
2506,22.2876,4.98563
2508,22.2608,4.98559
2510,22.2341,4.98555
2512,22.2073,4.98551
2514,22.1806,4.98548
2516,22.1539,4.98544
2518,22.1271,4.98541
2520,22.1004,4.98538
2522,22.0737,4.98535
2524,22.047,4.98533
2526,22.0203,4.98531
2528,21.9936,4.98529
2530,21.9669,4.98527
2532,21.9403,4.98526
2534,21.9136,4.98525
2536,21.887,4.98524
2538,21.8603,4.98524
2540,21.8337,4.98524
2542,21.8071,4.98524
2544,21.7805,4.98524
2546,21.7539,4.98525
2548,21.7273,4.98525
2550,21.7007,4.98527
2552,21.6741,4.98528
2554,21.6475,4.9853
2556,21.621,4.98532
2558,21.5945,4.98534
2560,21.5679,4.98537
2562,21.5414,4.9854
2564,21.5149,4.98544
2566,21.4884,4.98547
2568,21.4619,4.9855
2570,21.4355,4.98555
2572,21.409,4.9856
2574,21.3825,4.98564
2576,21.3561,4.9857
2578,21.3297,4.98575
2580,21.3033,4.98581
2582,21.2769,4.98588
2584,21.2505,4.98594
2586,21.2241,4.986
2588,21.1978,4.98608
2590,21.1714,4.98615
2592,21.1451,4.98623
2594,21.1188,4.98631
2596,21.0925,4.9864
2598,21.0662,4.98649
2600,21.0399,4.98659
2602,21.0136,4.98668
2604,20.9874,4.98678
2606,20.9611,4.98688
2608,20.9349,4.98699
2610,20.9087,4.98709
2612,20.8825,4.98721
2614,20.8563,4.98733
2616,20.8302,4.98745
2618,20.804,4.98757
2620,20.7779,4.98771
2622,20.7518,4.98784
2624,20.7257,4.98798
2626,20.6997,4.98812
2628,20.6736,4.98827
2630,20.6475,4.98842
2632,20.6215,4.98856
2634,20.5955,4.98872
2636,20.5695,4.98887
2638,20.5435,4.98904
2640,20.5176,4.98921
2642,20.4916,4.98938
2644,20.4657,4.98956
2646,20.4398,4.98974
2648,20.4139,4.98992
2650,20.3881,4.99011
2652,20.3622,4.99029
2654,20.3364,4.9905
2656,20.3106,4.99069
2658,20.2848,4.9909
2660,20.259,4.99111
2662,20.2333,4.99131
2664,20.2075,4.99153
2666,20.1818,4.99176
2668,20.1561,4.99198
2670,20.1305,4.99221
2672,20.1048,4.99244
2674,20.0792,4.99268
2676,20.0536,4.99292
2678,20.028,4.99317
2680,20.0024,4.99341
2682,19.9769,4.99366
2684,19.9513,4.99393
2686,19.9258,4.99419
2688,19.9003,4.99445
2690,19.8749,4.99472
2692,19.8494,4.99499
2694,19.824,4.99528
2696,19.7986,4.99556
2698,19.7733,4.99585
2700,19.7479,4.99614
2702,19.7226,4.99643
2704,19.6973,4.99673
2706,19.672,4.99704
2708,19.6467,4.99735
2710,19.6215,4.99766
2712,19.5963,4.99798
2714,19.5711,4.9983
2716,19.5459,4.99863
2718,19.5208,4.99896
2720,19.4957,4.99929
2722,19.4706,4.99963
2724,19.4455,4.99998
2726,19.4205,5.00032
2728,19.3955,5.00068
2730,19.3705,5.00103
2732,19.3455,5.0014
2734,19.3206,5.00176
2736,19.2956,5.00213
2738,19.2708,5.00251
